anio,carrera,sexo,via_ingreso,matriculas
2018,INGAMB,F,ALUMNO VISITANTE POR RESOLUCIÓN,11
2018,INGAMB,F,CONTINUIDAD BACHILLER,7
2018,INGAMB,F,CUPO BEA,2
2018,INGAMB,F,CUPO OFICIO DEMRE,1
2018,INGAMB,F,CUPO PACE,2
2018,INGAMB,F,CUPO P.S.U.,138
2018,INGAMB,F,MATRICULA DE CORTESIA,1
2018,INGAMB,F,OTROS,4
2018,INGAMB,M,ALUMNO VISITANTE POR RESOLUCIÓN,9
2018,INGAMB,M,CUPO DEPORTISTA DESTACADO,2
2018,INGAMB,M,CUPO PACE,1
2018,INGAMB,M,CUPO PERSONAS EN SITUACIÓN DE DISCAPACIDAD,1
2018,INGAMB,M,CUPO P.S.U.,67
2018,INGAMB,M,OTROS,3
2018,INGAMB,M,TRASLADO DESDE OTRA INSTITUCIÓN,2
2018,INGBIO,F,ALUMNO VISITANTE POR RESOLUCIÓN,3
2018,INGBIO,F,CONTINUIDAD BACHILLER,1
2018,INGBIO,F,CUPO BEA,2
2018,INGBIO,F,CUPO PACE,2
2018,INGBIO,F,CUPO P.S.U.,72
2018,INGBIO,F,INGRESO ESPECIAL PARA ESTUDIANTES EXTRANJEROS,1
2018,INGBIO,F,OTROS,2
2018,INGBIO,F,TRASLADO DESDE OTRA INSTITUCIÓN,1
2018,INGBIO,M,ALUMNO VISITANTE POR RESOLUCIÓN,2
2018,INGBIO,M,CONTINUIDAD BACHILLER,1
2018,INGBIO,M,CUPO BEA,4
2018,INGBIO,M,CUPO HIJO DE FUNCIONARIO,1
2018,INGBIO,M,CUPO PACE,2
2018,INGBIO,M,CUPO P.S.U.,88
2018,INGBIO,M,OTROS,1
2018,INGCO,F,ALUMNO VISITANTE POR RESOLUCIÓN,55
2018,INGCO,F,CONTINUIDAD BACHILLER,38
2018,INGCO,F,CUPO BEA,54
2018,INGCO,F,CUPO DEPORTISTA DESTACADO,5
2018,INGCO,F,CUPO HIJO DE FUNCIONARIO,1
2018,INGCO,F,CUPO OFICIO DEMRE,2
2018,INGCO,F,CUPO PACE,25
2018,INGCO,F,CUPO PERSONAS EN SITUACIÓN DE DISCAPACIDAD,2
2018,INGCO,F,CUPO P.S.U.,484
2018,INGCO,F,CUPO PUEBLOS INDIGENAS,3
2018,INGCO,F,DIPLOMADO,1
2018,INGCO,F,INGRESO ESPECIAL PARA ESTUDIANTES EXTRANJEROS,1
2018,INGCO,F,INGRESO ESPECIAL VESPERTINO,72
2018,INGCO,F,OTROS,4
2018,INGCO,F,P.A.A.,1
2018,INGCO,F,P.A.A. (REINSC/REPOST),1
2018,INGCO,F,PROSECUCION ESTUDIOS,31
2018,INGCO,F,TRASLADO DESDE OTRA INSTITUCIÓN,9
2018,INGCO,M,ALUMNO VISITANTE POR RESOLUCIÓN,41
2018,INGCO,M,CAMBIO DE CARRERA,1
2018,INGCO,M,CONTINUIDAD BACHILLER,25
2018,INGCO,M,CUPO BEA,28
2018,INGCO,M,CUPO DEPORTISTA DESTACADO,3
2018,INGCO,M,CUPO HIJO DE FUNCIONARIO,1
2018,INGCO,M,CUPO OFICIO DEMRE,3
2018,INGCO,M,CUPO PACE,3
2018,INGCO,M,CUPO PERSONAS EN SITUACIÓN DE DISCAPACIDAD,1
2018,INGCO,M,CUPO P.S.U.,432
2018,INGCO,M,CUPO PUEBLOS INDIGENAS,2
2018,INGCO,M,INGRESO ESPECIAL VESPERTINO,95
2018,INGCO,M,OTROS,8
2018,INGCO,M,P.A.A.,1
2018,INGCO,M,P.A.A. (REINSC/REPOST),2
2018,INGCO,M,PROSECUCION ESTUDIOS,70
2018,INGCO,M,TRASLADO DESDE OTRA INSTITUCIÓN,8
2018,INGEST,F,ALUMNO VISITANTE POR RESOLUCIÓN,1
2018,INGEST,F,CAMBIO DE CARRERA,1
2018,INGEST,F,CONTINUIDAD BACHILLER,3
2018,INGEST,F,CUPO PACE,1
2018,INGEST,F,CUPO P.S.U.,69
2018,INGEST,F,OTROS,9
2018,INGEST,F,P.A.A. (REINSC/REPOST),1
2018,INGEST,M,CAMBIO DE CARRERA,2
2018,INGEST,M,CUPO BEA,1
2018,INGEST,M,CUPO DEPORTISTA DESTACADO,1
2018,INGEST,M,CUPO PACE,1
2018,INGEST,M,CUPO P.S.U.,95
2018,INGEST,M,OTROS,10
2018,INGEST,M,TRASLADO DESDE OTRA INSTITUCIÓN,1
2018,INGFI,F,CUPO BEA,2
2018,INGFI,F,CUPO DEPORTISTA DESTACADO,1
2018,INGFI,F,CUPO P.S.U.,57
2018,INGFI,M,ALUMNO VISITANTE POR RESOLUCIÓN,2
2018,INGFI,M,CAMBIO DE CARRERA,1
2018,INGFI,M,CONTINUIDAD BACHILLER,3
2018,INGFI,M,CUPO BEA,1
2018,INGFI,M,CUPO PACE,1
2018,INGFI,M,CUPO P.S.U.,146
2018,INGFI,M,OTROS,3
2018,INGFI,M,TRASLADO DESDE OTRA INSTITUCIÓN,2
2018,INGMA,F,CONTINUIDAD BACHILLER,1
2018,INGMA,F,CUPO BEA,1
2018,INGMA,F,CUPO PACE,1
2018,INGMA,F,CUPO P.S.U.,45
2018,INGMA,F,INGRESO ESPECIAL VESPERTINO,6
2018,INGMA,M,ALUMNO VISITANTE POR RESOLUCIÓN,1
2018,INGMA,M,CAMBIO DE CARRERA,3
2018,INGMA,M,CUPO BEA,1
2018,INGMA,M,CUPO DEPORTISTA DESTACADO,1
2018,INGMA,M,CUPO P.S.U.,88
2018,INGMA,M,INGRESO ESPECIAL VESPERTINO,13
2018,INGMA,M,OTROS,7
2018,INGMA,M,PROSECUCION ESTUDIOS,1
2018,INGMA,M,TRASLADO DESDE OTRA INSTITUCIÓN,2
2018,KINE,F,CONTINUIDAD BACHILLER,1
2018,KINE,F,CUPO BEA,2
2018,KINE,F,CUPO OFICIO DEMRE,1
2018,KINE,F,CUPO PACE,1
2018,KINE,F,CUPO PERSONAS EN SITUACIÓN DE DISCAPACIDAD,2
2018,KINE,F,CUPO P.S.U.,41
2018,KINE,F,CUPO PUEBLOS INDIGENAS,1
2018,KINE,M,CAMBIO DE CARRERA,1
2018,KINE,M,CUPO BEA,1
2018,KINE,M,CUPO PACE,2
2018,KINE,M,CUPO P.S.U.,33
2018,KINE,M,OTROS,2
2018,LAT,F,CAMBIO DE CARRERA,2
2018,LAT,F,CONTINUIDAD BACHILLER,9
2018,LAT,F,CUPO BEA,15
2018,LAT,F,CUPO DEPORTISTA DESTACADO,1
2018,LAT,F,CUPO PACE,2
2018,LAT,F,CUPO PERSONAS EN SITUACIÓN DE DISCAPACIDAD,1
2018,LAT,F,CUPO P.S.U.,129
2018,LAT,F,CUPO PUEBLOS INDIGENAS,1
2018,LAT,F,INGRESO ESPECIAL PARA ESTUDIANTES EXTRANJEROS,2
2018,LAT,F,PROSECUCION ESTUDIOS,1
2018,LAT,F,TRASLADO DESDE OTRA INSTITUCIÓN,1
2018,LAT,M,ALUMNO VISITANTE POR RESOLUCIÓN,1
2018,LAT,M,CONTINUIDAD BACHILLER,2
2018,LAT,M,CUPO BEA,4
2018,LAT,M,CUPO PACE,1
2018,LAT,M,CUPO P.S.U.,33
2018,LAT,M,TRASLADO DESDE OTRA INSTITUCIÓN,1
2018,LCC,F,ALUMNO VISITANTE POR RESOLUCIÓN,1
2018,LCC,F,CUPO P.S.U.,31
2018,LCC,F,OTROS,2
2018,LCC,F,PROGRAMA ESPECIAL DE REGULARIZACION,6
2018,LCC,M,ALUMNO VISITANTE POR RESOLUCIÓN,2
2018,LCC,M,CONTINUIDAD BACHILLER,2
2018,LCC,M,CUPO DEPORTISTA DESTACADO,1
2018,LCC,M,CUPO OFICIO DEMRE,1
2018,LCC,M,CUPO PERSONAS EN SITUACIÓN DE DISCAPACIDAD,1
2018,LCC,M,CUPO P.S.U.,137
2018,LCC,M,INGRESO ESPECIAL PARA ESTUDIANTES EXTRANJEROS,1
2018,LCC,M,OTROS,9
2018,LCC,M,PROGRAMA ESPECIAL DE REGULARIZACION,7
2018,LCC,M,PROSECUCION ESTUDIOS,1
2018,LCC,M,TRASLADO DESDE OTRA INSTITUCIÓN,4
2018,LEB,F,ALUMNO VISITANTE POR RESOLUCIÓN,2
2018,LEB,F,CAMBIO DE CARRERA,2
2018,LEB,F,CAMBIO DE CARRERA POR VOCACIÓN,1
2018,LEB,F,CONTINUIDAD BACHILLER,12
2018,LEB,F,CUPO BEA,13
2018,LEB,F,CUPO DEPORTISTA DESTACADO,1
2018,LEB,F,CUPO PACE,5
2018,LEB,F,CUPO P.S.U.,92
2018,LEB,F,CUPO PUEBLOS INDIGENAS,1
2018,LEB,F,OTROS,6
2018,LEB,F,PROSECUCION ESTUDIOS,1
2018,LEB,F,TRASLADO DESDE OTRA INSTITUCIÓN,2
2018,LEB,M,ALUMNO VISITANTE POR RESOLUCIÓN,2
2018,LEB,M,CAMBIO DE CARRERA,2
2018,LEB,M,CONTINUIDAD BACHILLER,5
2018,LEB,M,CUPO BEA,4
2018,LEB,M,CUPO EXPLORA - TALENTO CIENTIFICO,1
2018,LEB,M,CUPO PACE,2
2018,LEB,M,CUPO P.S.U.,53
2018,LEB,M,OTROS,6
2018,LEB,M,PROSECUCION ESTUDIOS,1
2018,LEE,F,ALUMNO VISITANTE POR RESOLUCIÓN,9
2018,LEE,F,CAMBIO DE PLAN DE ESTUDIOS,1
2018,LEE,F,CONTINUIDAD BACHILLER,6
2018,LEE,F,CUPO BEA,2
2018,LEE,F,CUPO PACE,6
2018,LEE,F,CUPO P.S.U.,98
2018,LEE,F,CUPO PUEBLOS INDIGENAS,1
2018,LEE,F,INGRESO ESPECIAL PARA ESTUDIANTES EXTRANJEROS,3
2018,LEE,F,TRASLADO DESDE OTRA INSTITUCIÓN,1
2018,LEE,M,ALUMNO VISITANTE POR RESOLUCIÓN,6
2018,LEE,M,CAMBIO DE CARRERA,1
2018,LEE,M,CAMBIO DE PLAN DE ESTUDIOS,2
2018,LEE,M,CONTINUIDAD BACHILLER,1
2018,LEE,M,CUPO BEA,1
2018,LEE,M,CUPO DEPORTISTA DESTACADO,1
2018,LEE,M,CUPO PERSONAS EN SITUACIÓN DE DISCAPACIDAD,2
2018,LEE,M,CUPO P.S.U.,77
2018,LEI,M,PROSECUCION ESTUDIOS,1
2018,LEM,M,PROGRAMA ESPECIAL DE REGULARIZACION,1
2018,LICAF,F,CONTINUIDAD BACHILLER,1
2018,LICAF,F,CUPO DEPORTISTA DESTACADO,1
2018,LICAF,F,CUPO P.S.U.,3
2018,LICAF,M,CONTINUIDAD BACHILLER,1
2018,LICAF,M,CUPO DEPORTISTA DESTACADO,1
2018,LICAF,M,CUPO P.S.U.,7
2018,LICAF,M,TRASLADO DESDE OTRA INSTITUCIÓN,1
2018,LICAFENDEP,F,ALUMNO VISITANTE POR RESOLUCIÓN,4
2018,LICAFENDEP,F,CUPO DEPORTISTA DESTACADO,1
2018,LICAFENDEP,F,CUPO PACE,1
2018,LICAFENDEP,F,CUPO P.S.U.,23
2018,LICAFENDEP,F,OTROS,3
2018,LICAFENDEP,F,PROSECUCION ESTUDIOS,4
2018,LICAFENDEP,M,ALUMNO VISITANTE POR RESOLUCIÓN,3
2018,LICAFENDEP,M,CONTINUIDAD BACHILLER,4
2018,LICAFENDEP,M,CUPO BEA,1
2018,LICAFENDEP,M,CUPO DEPORTISTA DESTACADO,3
2018,LICAFENDEP,M,CUPO PACE,2
2018,LICAFENDEP,M,CUPO P.S.U.,57
2018,LICAFENDEP,M,OTROS,5
2018,LICAFENDEP,M,PROSECUCION ESTUDIOS,18
2018,LICAFTERAP,F,CONTINUIDAD BACHILLER,2
2018,LICAFTERAP,F,CUPO BEA,2
2018,LICAFTERAP,F,CUPO DEPORTISTA DESTACADO,1
2018,LICAFTERAP,F,CUPO PACE,2
2018,LICAFTERAP,F,CUPO P.S.U.,53
2018,LICAFTERAP,F,OTROS,1
2018,LICAFTERAP,F,PROSECUCION ESTUDIOS,4
2018,LICAFTERAP,M,CONTINUIDAD BACHILLER,1
2018,LICAFTERAP,M,CUPO DEPORTISTA DESTACADO,1
2018,LICAFTERAP,M,CUPO P.S.U.,30
2018,LICAFTERAP,M,OTROS,1
2018,LICAFTERAP,M,PROSECUCION ESTUDIOS,4
2018,LOG,F,INGRESO ESPECIAL VESPERTINO,6
2018,LOG,F,PROSECUCION ESTUDIOS,2
2018,LOG,M,INGRESO ESPECIAL VESPERTINO,7
2018,LOG,M,PROSECUCION ESTUDIOS,3
2018,LQC,F,ALUMNO VISITANTE POR RESOLUCIÓN,2
2018,LQC,F,CAMBIO DE CARRERA,2
2018,LQC,F,CUPO BEA,2
2018,LQC,F,CUPO PACE,1
2018,LQC,F,CUPO P.S.U.,64
2018,LQC,F,OTROS,4
2018,LQC,F,PROSECUCION ESTUDIOS,1
2018,LQC,M,CUPO OFICIO DEMRE,1
2018,LQC,M,CUPO PACE,2
2018,LQC,M,CUPO P.S.U.,53
2018,LQC,M,CUPO PUEBLOS INDIGENAS,1
2018,LQC,M,OTROS,5
2018,LQC,M,PROSECUCION ESTUDIOS,2
2018,LQC,M,TRASLADO DESDE OTRA INSTITUCIÓN,1
2018,MED,F,ALUMNO VISITANTE POR RESOLUCIÓN,10
2018,MED,F,CAMBIO DE CARRERA,1
2018,MED,F,CAMBIO DE CARRERA POR VOCACIÓN,1
2018,MED,F,CONTINUIDAD BACHILLER,39
2018,MED,F,CUPO BEA,22
2018,MED,F,CUPO DEPORTISTA DESTACADO,5
2018,MED,F,CUPO HIJO DE FUNCIONARIO,6
2018,MED,F,CUPO OFICIO DEMRE,2
2018,MED,F,CUPO PACE,4
2018,MED,F,CUPO PERSONAS EN SITUACIÓN DE DISCAPACIDAD,1
2018,MED,F,CUPO P.S.U.,205
2018,MED,F,CUPO PUEBLOS INDIGENAS,7
2018,MED,F,INGRESO ESPECIAL PARA ESTUDIANTES EXTRANJEROS,8
2018,MED,F,OTROS,1
2018,MED,F,P.A.A. (REINSC/REPOST),3
2018,MED,F,PROSECUCION ESTUDIOS,3
2018,MED,F,TRASLADO DESDE OTRA INSTITUCIÓN,3
2018,MED,M,ALUMNO VISITANTE POR RESOLUCIÓN,6
2018,MED,M,CONTINUIDAD BACHILLER,43
2018,MED,M,CUPO BEA,30
2018,MED,M,CUPO DEPORTISTA DESTACADO,4
2018,MED,M,CUPO HIJO DE FUNCIONARIO,5
2018,MED,M,CUPO OFICIO DEMRE,1
2018,MED,M,CUPO PACE,1
2018,MED,M,CUPO PERSONAS EN SITUACIÓN DE DISCAPACIDAD,1
2018,MED,M,CUPO P.S.U.,168
2018,MED,M,CUPO PUEBLOS INDIGENAS,2
2018,MED,M,INGRESO ESPECIAL PARA ESTUDIANTES EXTRANJEROS,1
2018,MED,M,OTROS,1
2018,MED,M,P.A.A. (REINSC/REPOST),2
2018,MED,M,PROSECUCION ESTUDIOS,4
2018,MED,M,TRASLADO DESDE OTRA INSTITUCIÓN,6
2018,OBP,F,CAMBIO DE CARRERA,4
2018,OBP,F,CAMBIO DE CARRERA POR VOCACIÓN,2
2018,OBP,F,CONTINUIDAD BACHILLER,45
2018,OBP,F,CUPO BEA,31
2018,OBP,F,CUPO DEPORTISTA DESTACADO,7
2018,OBP,F,CUPO HIJO DE FUNCIONARIO,1
2018,OBP,F,CUPO OFICIO DEMRE,1
2018,OBP,F,CUPO PACE,3
2018,OBP,F,CUPO P.S.U.,224
2018,OBP,F,CUPO PUEBLOS INDIGENAS,4
2018,OBP,F,INGRESO ESPECIAL PARA ESTUDIANTES EXTRANJEROS,3
2018,OBP,F,OTROS,4
2018,OBP,F,P.A.A. (REINSC/REPOST),1
2018,OBP,F,TRASLADO DESDE OTRA INSTITUCIÓN,4
2018,OBP,M,CONTINUIDAD BACHILLER,5
2018,OBP,M,CUPO BEA,5
2018,OBP,M,CUPO DEPORTISTA DESTACADO,1
2018,OBP,M,CUPO P.S.U.,27
2018,OBP,M,OTROS,1
2018,OBP,M,P.A.A. (REINSC/REPOST),1
2018,OBP,M,PROSECUCION ESTUDIOS,1
2018,PEDCAST,F,ALUMNO VISITANTE POR RESOLUCIÓN,6
2018,PEDCAST,F,CAMBIO DE CARRERA,2
2018,PEDCAST,F,CAMBIO DE PLAN DE ESTUDIOS,1
2018,PEDCAST,F,CONTINUIDAD BACHILLER,1
2018,PEDCAST,F,CUPO EDUCADORES LIDERES - PROGRAMA GABRIELA MISTRAL,4
2018,PEDCAST,F,CUPO PACE,4
2018,PEDCAST,F,CUPO P.S.U.,146
2018,PEDCAST,F,OTROS,1
2018,PEDCAST,F,P.A.A.,1
2018,PEDCAST,M,ALUMNO VISITANTE POR RESOLUCIÓN,6
2018,PEDCAST,M,CAMBIO DE CARRERA,1
2018,PEDCAST,M,CAMBIO DE CARRERA POR VOCACIÓN,1
2018,PEDCAST,M,CONTINUIDAD BACHILLER,2
2018,PEDCAST,M,CUPO BEA,1
2018,PEDCAST,M,CUPO EDUCADORES LIDERES - PROGRAMA GABRIELA MISTRAL,1
2018,PEDCAST,M,CUPO PACE,1
2018,PEDCAST,M,CUPO P.S.U.,53
2018,PEDCAST,M,OTROS,1
2018,PEDCAST,M,TRASLADO DESDE OTRA INSTITUCIÓN,1
2018,PEDEDFIS,F,ALUMNO VISITANTE POR RESOLUCIÓN,1
2018,PEDEDFIS,F,CAMBIO DE CARRERA POR VOCACIÓN,1
2018,PEDEDFIS,F,CONTINUIDAD BACHILLER,3
2018,PEDEDFIS,F,CUPO DEPORTISTA DESTACADO,10
2018,PEDEDFIS,F,CUPO EDUCADORES LIDERES - PROGRAMA GABRIELA MISTRAL,3
2018,PEDEDFIS,F,CUPO PACE,2
2018,PEDEDFIS,F,CUPO P.S.U.,44
2018,PEDEDFIS,F,OTROS,9
2018,PEDEDFIS,F,TRASLADO DESDE OTRA INSTITUCIÓN,1
2018,PEDEDFIS,M,ALUMNO VISITANTE POR RESOLUCIÓN,1
2018,PEDEDFIS,M,CONTINUIDAD BACHILLER,4
2018,PEDEDFIS,M,CUPO BEA,1
2018,PEDEDFIS,M,CUPO DEPORTISTA DESTACADO,4
2018,PEDEDFIS,M,CUPO PACE,1
2018,PEDEDFIS,M,CUPO P.S.U.,55
2018,PEDEDFIS,M,CUPO PUEBLOS INDIGENAS,1
2018,PEDEDFIS,M,OTROS,3
2018,PEDEDFIS,M,TRASLADO DESDE OTRA INSTITUCIÓN,4
2018,PEDEGB,F,ALUMNO VISITANTE POR RESOLUCIÓN,7
2018,PEDEGB,F,CONTINUIDAD BACHILLER,9
2018,PEDEGB,F,CUPO PACE,7
2018,PEDEGB,F,CUPO P.S.U.,136
2018,PEDEGB,M,ALUMNO VISITANTE POR RESOLUCIÓN,1
2018,PEDEGB,M,CUPO PACE,1
2018,PEDEGB,M,CUPO P.S.U.,17
2018,PEDEGB,M,INGRESO ESPECIAL PARA ESTUDIANTES EXTRANJEROS,1
2018,PEDFILOS,F,ALUMNO VISITANTE POR RESOLUCIÓN,2
2018,PEDFILOS,F,CUPO P.S.U.,30
2018,PEDFILOS,M,CONTINUIDAD BACHILLER,2
2018,PEDFILOS,M,CUPO P.S.U.,33
2018,PEDFISMAT,F,CUPO BEA,4
2018,PEDFISMAT,F,CUPO DEPORTISTA DESTACADO,1
2018,PEDFISMAT,F,CUPO PACE,1
2018,PEDFISMAT,F,CUPO P.S.U.,79
2018,PEDFISMAT,F,OTROS,5
2018,PEDFISMAT,F,PROSECUCION ESTUDIOS,1
2018,PEDFISMAT,M,ALUMNO VISITANTE POR RESOLUCIÓN,1
2018,PEDFISMAT,M,CUPO BEA,3
2018,PEDFISMAT,M,CUPO PACE,3
2018,PEDFISMAT,M,CUPO P.S.U.,90
2018,PEDFISMAT,M,OTROS,1
2018,PEDFISMAT,M,PROSECUCION ESTUDIOS,1
2018,PEDHS,F,ALUMNO VISITANTE POR RESOLUCIÓN,3
2018,PEDHS,F,CONTINUIDAD BACHILLER,2
2018,PEDHS,F,CUPO BEA,5
2018,PEDHS,F,CUPO EDUCADORES LIDERES - PROGRAMA GABRIELA MISTRAL,1
2018,PEDHS,F,CUPO PACE,4
2018,PEDHS,F,CUPO P.S.U.,71
2018,PEDHS,M,ALUMNO VISITANTE POR RESOLUCIÓN,4
2018,PEDHS,M,CONTINUIDAD BACHILLER,1
2018,PEDHS,M,CUPO BEA,3
2018,PEDHS,M,CUPO DEPORTISTA DESTACADO,1
2018,PEDHS,M,CUPO PACE,2
2018,PEDHS,M,CUPO P.S.U.,71
2018,PEDINGLES,F,ALUMNO VISITANTE POR RESOLUCIÓN,2
2018,PEDINGLES,F,CAMBIO DE CARRERA,1
2018,PEDINGLES,F,CAMBIO DE PLAN DE ESTUDIOS,1
2018,PEDINGLES,F,CONTINUIDAD BACHILLER,1
2018,PEDINGLES,F,CUPO BEA,10
2018,PEDINGLES,F,CUPO EDUCADORES LIDERES - PROGRAMA GABRIELA MISTRAL,2
2018,PEDINGLES,F,CUPO HIJO DE FUNCIONARIO,1
2018,PEDINGLES,F,CUPO PACE,4
2018,PEDINGLES,F,CUPO P.S.U.,165
2018,PEDINGLES,F,INGRESO ESPECIAL PARA ESTUDIANTES EXTRANJEROS,1
2018,PEDINGLES,F,TRASLADO DESDE OTRA INSTITUCIÓN,1
2018,PEDINGLES,M,ALUMNO VISITANTE POR RESOLUCIÓN,1
2018,PEDINGLES,M,CAMBIO DE PLAN DE ESTUDIOS,1
2018,PEDINGLES,M,CONTINUIDAD BACHILLER,1
2018,PEDINGLES,M,CUPO BEA,2
2018,PEDINGLES,M,CUPO DEPORTISTA DESTACADO,1
2018,PEDINGLES,M,CUPO PACE,1
2018,PEDINGLES,M,CUPO P.S.U.,70
2018,PEDINGLES,M,INGRESO ESPECIAL VESPERTINO,1
2018,PEDINGLES,M,P.A.A.,1
2018,PEDINGLES,M,TRASLADO DESDE OTRA INSTITUCIÓN,1
2018,PEDMATCOMP,F,CAMBIO DE CARRERA,1
2018,PEDMATCOMP,F,CAMBIO DE PLAN DE ESTUDIOS,1
2018,PEDMATCOMP,F,CONTINUIDAD BACHILLER,2
2018,PEDMATCOMP,F,CUPO BEA,2
2018,PEDMATCOMP,F,CUPO EDUCADORES LIDERES - PROGRAMA GABRIELA MISTRAL,5
2018,PEDMATCOMP,F,CUPO PACE,2
2018,PEDMATCOMP,F,CUPO P.S.U.,109
2018,PEDMATCOMP,F,NO INGRESADO,1
2018,PEDMATCOMP,F,OTROS,2
2018,PEDMATCOMP,F,P.A.A.,1
2018,PEDMATCOMP,F,TRASLADO DESDE OTRA INSTITUCIÓN,1
2018,PEDMATCOMP,M,CAMBIO DE CARRERA,3
2018,PEDMATCOMP,M,CONTINUIDAD BACHILLER,2
2018,PEDMATCOMP,M,CUPO PACE,2
2018,PEDMATCOMP,M,CUPO P.S.U.,71
2018,PEDMATCOMP,M,NO INGRESADO,1
2018,PEDMATCOMP,M,OTROS,3
2018,PEDMATCOMP,M,TRASLADO DESDE OTRA INSTITUCIÓN,1
2018,PEDQUIMBIO,F,ALUMNO VISITANTE POR RESOLUCIÓN,1
2018,PEDQUIMBIO,F,CAMBIO DE CARRERA,1
2018,PEDQUIMBIO,F,CONTINUIDAD BACHILLER,2
2018,PEDQUIMBIO,F,CUPO EDUCADORES LIDERES - PROGRAMA GABRIELA MISTRAL,1
2018,PEDQUIMBIO,F,CUPO PACE,2
2018,PEDQUIMBIO,F,CUPO P.S.U.,93
2018,PEDQUIMBIO,F,OTROS,9
2018,PEDQUIMBIO,F,TRASLADO DESDE OTRA INSTITUCIÓN,1
2018,PEDQUIMBIO,M,ALUMNO VISITANTE POR RESOLUCIÓN,3
2018,PEDQUIMBIO,M,CAMBIO DE CARRERA,2
2018,PEDQUIMBIO,M,CUPO P.S.U.,34
2018,PEDQUIMBIO,M,OTROS,5
2018,PEDQUIMBIO,M,PROSECUCION ESTUDIOS,1
2018,PEDQUIMBIO,M,TRASLADO DESDE OTRA INSTITUCIÓN,1
2018,PEP,F,PROGRAMA ESPECIAL DE REGULARIZACION,30
2018,PEP,M,PROGRAMA ESPECIAL DE REGULARIZACION,27
2018,PER,F,ALUMNO VISITANTE POR RESOLUCIÓN,7
2018,PER,F,CAMBIO DE CARRERA,3
2018,PER,F,CUPO BEA,3
2018,PER,F,CUPO DEPORTISTA DESTACADO,1
2018,PER,F,CUPO PACE,1
2018,PER,F,CUPO PERSONAS EN SITUACIÓN DE DISCAPACIDAD,1
2018,PER,F,CUPO P.S.U.,134
2018,PER,F,CUPO PUEBLOS INDIGENAS,1
2018,PER,F,INGRESO ESPECIAL VESPERTINO,22
2018,PER,F,TRASLADO DESDE OTRA INSTITUCIÓN,3
2018,PER,M,ALUMNO VISITANTE POR RESOLUCIÓN,7
2018,PER,M,CONTINUIDAD BACHILLER,3
2018,PER,M,CUPO BEA,5
2018,PER,M,CUPO DEPORTISTA DESTACADO,3
2018,PER,M,CUPO OFICIO DEMRE,2
2018,PER,M,CUPO PACE,3
2018,PER,M,CUPO P.S.U.,89
2018,PER,M,INGRESO ESPECIAL VESPERTINO,31
2018,PER,M,PROSECUCION ESTUDIOS,1
2018,PRE,F,PROGRAMA ESPECIAL DE REGULARIZACION,48
2018,PRE,M,PROGRAMA ESPECIAL DE REGULARIZACION,74
2018,PRE,M,PROSECUCION ESTUDIOS,2
2018,PSI,F,ALUMNO VISITANTE POR RESOLUCIÓN,17
2018,PSI,F,CAMBIO DE CARRERA,1
2018,PSI,F,CAMBIO DE PLAN DE ESTUDIOS,1
2018,PSI,F,CONTINUIDAD BACHILLER,27
2018,PSI,F,CUPO BEA,16
2018,PSI,F,CUPO DEPORTISTA DESTACADO,1
2018,PSI,F,CUPO HIJO DE FUNCIONARIO,1
2018,PSI,F,CUPO OFICIO DEMRE,1
2018,PSI,F,CUPO PACE,6
2018,PSI,F,CUPO PERSONAS EN SITUACIÓN DE DISCAPACIDAD,2
2018,PSI,F,CUPO P.S.U.,256
2018,PSI,F,CUPO PUEBLOS INDIGENAS,4
2018,PSI,F,INGRESO ESPECIAL PARA ESTUDIANTES EXTRANJEROS,4
2018,PSI,F,TRASLADO DESDE OTRA INSTITUCIÓN,1
2018,PSI,M,ALUMNO VISITANTE POR RESOLUCIÓN,6
2018,PSI,M,CAMBIO DE PLAN DE ESTUDIOS,1
2018,PSI,M,CONTINUIDAD BACHILLER,22
2018,PSI,M,CUPO BEA,7
2018,PSI,M,CUPO DEPORTISTA DESTACADO,2
2018,PSI,M,CUPO PACE,3
2018,PSI,M,CUPO P.S.U.,101
2018,PSI,M,INGRESO ESPECIAL PARA ESTUDIANTES EXTRANJEROS,3
2018,PSI,M,OTROS,1
2018,PSI,M,TRASLADO DESDE OTRA INSTITUCIÓN,2
2018,PUB,F,ALUMNO VISITANTE POR RESOLUCIÓN,2
2018,PUB,F,CAMBIO DE CARRERA,2
2018,PUB,F,CONTINUIDAD BACHILLER,4
2018,PUB,F,CUPO BEA,2
2018,PUB,F,CUPO HIJO DE FUNCIONARIO,1
2018,PUB,F,CUPO PACE,2
2018,PUB,F,CUPO P.S.U.,144
2018,PUB,F,INGRESO ESPECIAL PARA ESTUDIANTES EXTRANJEROS,1
2018,PUB,M,ALUMNO VISITANTE POR RESOLUCIÓN,5
2018,PUB,M,CONTINUIDAD BACHILLER,1
2018,PUB,M,CUPO P.S.U.,80
2018,PUB,M,CUPO PUEBLOS INDIGENAS,1
2018,PUB,M,OTROS,1
2018,QYF,F,ALUMNO VISITANTE POR RESOLUCIÓN,4
2018,QYF,F,CAMBIO DE CARRERA,2
2018,QYF,F,CAMBIO DE CARRERA POR VOCACIÓN,1
2018,QYF,F,CONTINUIDAD BACHILLER,11
2018,QYF,F,CUPO BEA,12
2018,QYF,F,CUPO DEPORTISTA DESTACADO,1
